Epoch,Train Loss,Val Loss,Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC,Epoch Time
1,0.1480664465635947,0.10866289607497326,0.9591822166383507,0.971503626292045,0.9564743407400612,0.9692716932411696,0.9667077882669277,0.9824851063608243,61.13091444969177
2,0.09056838057365388,0.06821537523761555,0.973687591907828,0.9792130660727543,0.972446029797003,0.9785104297335964,0.9856370992472693,0.9938078001102912,61.1650607585907
3,0.07346459520262023,0.07378587458388078,0.9781134445983182,0.9785277825366913,0.9773357895334098,0.9771244856306381,0.990680586071192,0.9921110694876821,61.153658628463745
4,0.06321489240667999,0.06222319305045054,0.9812972031466385,0.9818399862943292,0.980733889793618,0.9817521292779949,0.9930096969283013,0.9941481401210203,61.13610339164734
5,0.054493766009582195,0.054866798761654234,0.9836528989335123,0.9838387299411798,0.9832229141298159,0.9834093190745928,0.9946130475794133,0.9950129603371927,61.108112812042236
6,0.04754387608625114,0.07040016574871788,0.9852661936239168,0.9794986008794472,0.9849518401392207,0.9776661073733665,0.9962272319948241,0.9942273474983099,61.22560667991638
7,0.04246972654786675,0.05053848282979584,0.9869937038676242,0.9857232596653532,0.9867247758520636,0.9854195464606008,0.9970847801772346,0.9956648622494132,61.099759340286255
8,0.038856988690408656,0.0518007572261484,0.9880501977356767,0.9848666552452744,0.9878341163504628,0.9843754784166622,0.997514064464623,0.9960772270979035,61.1563823223114
9,0.0350368072966658,0.05116102802159306,0.9889353682737747,0.9854377248586603,0.9887511238110037,0.9852232143796659,0.9981722369761924,0.9958367314866404,61.11721920967102
10,0.030556732822543425,0.050023959866124984,0.9900489699184787,0.9866369710467706,0.989910561278165,0.9864904116463286,0.998470905189887,0.9956410419645776,61.22803092002869
11,0.02780730489646212,0.04983055773960175,0.9910483560098796,0.9870938267374793,0.9909328330923234,0.9869997976154739,0.9986853080625467,0.9964857797817274,61.051918745040894
12,0.02582753784316656,0.05298729526239318,0.9914338335022772,0.9848666552452744,0.991326958039859,0.9849311883639275,0.9990852923259596,0.9966814881614094,61.14167547225952
13,0.02281633427586687,0.0542528459778477,0.992004911268792,0.9851521900519673,0.9919327668684947,0.984852669587538,0.9994146969785984,0.9953528426327468,61.183014154434204
14,0.019582713365681858,0.04919515353133375,0.9931470668018217,0.9878362172348809,0.9930863711597276,0.9877084416679589,0.9994568691150558,0.9968587977757075,61.23096704483032
15,0.019018147010093057,0.05088427873225509,0.9936753137358479,0.9861801153560619,0.9936330696158832,0.9858155056532537,0.9994384207601105,0.9961752112322607,61.12883639335632
16,0.017402027839221717,0.049692080077994784,0.9939180217866168,0.9871509336988179,0.9938532943930806,0.9870339478962499,0.999601772147709,0.9973279592425804,61.29299259185791
17,0.015270147241523636,0.06130671485532292,0.9946175920505975,0.986579864085432,0.9945853456978834,0.9864254133567418,0.9996853066922412,0.9952248461729102,61.18428993225098
18,0.013730877460585615,0.052122596328066664,0.9950316234313208,0.9877791102735424,0.9950073676854331,0.9877118154687329,0.9997690364113845,0.9959114018665645,61.11378216743469
19,0.01322379366134871,0.06197809229783772,0.9957597475836272,0.9843526925932271,0.9957405064791452,0.9844945981966206,0.9997088331609516,0.9967389599265728,61.14356708526611
20,0.012651426811927406,0.06756559443230109,0.9955313164770213,0.9836103020958255,0.9955121631751777,0.9833919028774093,0.9996559042630772,0.9954806007447164,61.130860805511475
21,0.012510343672199756,0.05296720040637178,0.9957597475836272,0.9867511849694478,0.9957482570335646,0.9865774963251932,0.9998066114948401,0.9971459832667803,61.08660054206848
22,0.010229694304838149,0.058617045788355596,0.9966449181217252,0.9874364685055108,0.9966337948365664,0.9872086414966379,0.9998221061865376,0.9971794128631627,61.16769361495972
23,0.0098358460350663,0.0538936309360103,0.9967876875633539,0.9880646450802353,0.9967778948675977,0.9879408480942141,0.9998773812965946,0.9955781382089512,61.153714179992676
24,0.009423525295798471,0.06169690658898252,0.9968019645075168,0.9874935754668495,0.9967954031296858,0.9871391854067069,0.9998731212061198,0.9960542357196417,61.09647583961487
25,0.00899838032016085,0.058808045212472744,0.9969590108933084,0.9885786077322826,0.9969476110413334,0.988566851934864,0.9998865109128682,0.9960760502416635,61.15460777282715
26,0.00993199988656234,0.0514593981113808,0.9967163028425395,0.9888641425389755,0.9967078683836595,0.9886782738593062,0.9998964902100649,0.9970409403187336,61.099541664123535
27,0.008194371964792443,0.0624177748803275,0.9972588267207287,0.987550682428188,0.997248171504183,0.9872651722461978,0.9998522689293636,0.9956705188430706,61.107943296432495
28,0.0078958904477336,0.06027384034105856,0.9972588267207287,0.9878933241962196,0.9972531199664979,0.9879461182096223,0.9999018833636144,0.9949539198719612,61.15241074562073
29,0.008475006002059946,0.06449810807748192,0.9969875647816341,0.9870938267374793,0.9969766558661933,0.987058019406892,0.9998618306476519,0.9959071886894642,60.9840784072876
