Epoch,Train Loss,Val Loss,Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC,Epoch Time
28,2.5899596011404897,2.558073105541527,0.3432352941176471,0.3542222222222222,0.3342913233596139,0.3396556904005044,0.9344424521177491,0.9392069456636467,123.77925968170166
29,2.548440788119447,2.6103419221884816,0.35127450980392155,0.34655555555555556,0.342513629792254,0.3356483568106499,0.9371233432683269,0.9363317996731366,123.93279552459717
30,2.523184101254332,2.5148205896641347,0.35487745098039214,0.3641111111111111,0.34631258505342977,0.34976146365449784,0.9387743262496457,0.9415203045835006,123.57466626167297
31,2.495117470890868,2.412652627373418,0.3610539215686275,0.37266666666666665,0.352830778387177,0.3570965490593426,0.9403010520374554,0.9477759628978487,124.03294944763184
32,2.4672557598001816,2.4466678669266666,0.3682107843137255,0.3718888888888889,0.3603744458372236,0.3599671275137378,0.9418149517162203,0.9458463772824919,124.11430597305298
33,2.428413780343299,2.3928827191075537,0.3738235294117647,0.38655555555555554,0.36558447595139687,0.3708394068189645,0.944036048305893,0.9491437814188148,123.88114142417908
34,2.392845283209109,2.502913883814575,0.3840686274509804,0.37777777777777777,0.37650040739606233,0.3560548613780391,0.9455076954507209,0.9424120198522205,123.670565366745
35,2.366673435416876,2.6217866434273143,0.38985294117647057,0.35288888888888886,0.38220795782253164,0.3351919816861374,0.9468464431580921,0.9390511353499923,123.94870066642761
36,2.343944125549466,2.2957080737918827,0.39448529411764705,0.4091111111111111,0.3870568412399973,0.4002498229781787,0.9481903022066638,0.9519993916976154,123.67822051048279
37,2.3106327708562215,2.511542850775076,0.3980392156862745,0.36677777777777776,0.3911525907913528,0.3620702317002305,0.9497839662414682,0.9429123365626694,123.63755464553833
38,2.3016691756715963,2.2146046808425415,0.40551470588235294,0.427,0.39841955127161693,0.4157044269785537,0.9500378829831441,0.956239754391613,123.72380089759827
39,2.2614799167595656,2.2180070145755795,0.4101225490196078,0.42533333333333334,0.40322452392329916,0.4137499626741643,0.9524379415412446,0.9556172289672422,123.63844394683838
40,2.2433907570090947,2.366877910093213,0.41713235294117645,0.39755555555555555,0.4105682006772399,0.3879960667433587,0.9532446164521634,0.95020593505831,123.65678668022156
41,2.2136040150885488,2.415837624394302,0.42504901960784314,0.39755555555555555,0.4181579606282883,0.380431427080613,0.9544514059392134,0.9498488382387188,123.66385221481323
42,2.197878020323959,2.263610633975225,0.42745098039215684,0.41655555555555557,0.42128403836699846,0.4030696418116668,0.9552104081966035,0.9551743419853566,124.38833379745483
43,2.175125757011713,2.2060415571463023,0.4337009803921569,0.43633333333333335,0.4278867505126288,0.427841994364354,0.9565450769364584,0.9563158288863187,124.06123661994934
44,2.1460659388934866,2.201860175487843,0.43693627450980393,0.4328888888888889,0.4314167846329628,0.42415589048765273,0.9577444632588162,0.9568702356447009,124.13417601585388
45,2.12635074671577,2.209384432498445,0.44355392156862744,0.44377777777777777,0.437563199451324,0.43636653147457305,0.9583437268040068,0.9577212162465516,123.43058037757874
46,2.1099889971228207,2.1536678063108567,0.44794117647058823,0.4474444444444444,0.4424028577440906,0.4368059983504365,0.9593920459208606,0.9593318565145497,123.67734670639038
47,2.082757950483584,2.1086645388434118,0.45254901960784316,0.45744444444444443,0.44706978285951654,0.4510937918288567,0.960470299187492,0.9607507166985321,123.78507447242737
48,2.080276533762614,2.18088713013534,0.453578431372549,0.43855555555555553,0.4477912681880758,0.4327396252199217,0.9606901701310965,0.9580211377696441,123.60920119285583
49,2.0426706492199616,2.2063899226222476,0.46068627450980393,0.444,0.4552701689125975,0.4387590102111613,0.9622011217541604,0.9570487563883264,123.84688949584961
50,2.0308064364451988,2.2928503113435514,0.4648774509803922,0.4295555555555556,0.4598146720164921,0.4169398344842648,0.9628133512850506,0.9542058084614525,124.00628542900085
51,2.0154820534762212,2.096611521345504,0.46683823529411766,0.45466666666666666,0.4620465537088332,0.4473575572821618,0.9633819454185811,0.9607116929711685,124.00086855888367
52,1.9873483309558793,2.1349015125991606,0.4726470588235294,0.4637777777777778,0.4677352192277841,0.4545196276124295,0.9646701912373743,0.9596513834244595,124.07951998710632
53,1.9818271512611239,2.1415405541869768,0.4758823529411765,0.4597777777777778,0.47147208881001246,0.4581481846357871,0.9648559549853991,0.959369331923282,123.85238122940063
54,1.9553294361338895,2.149375887415933,0.4819117647058824,0.451,0.4775098449693727,0.44220740761719485,0.9658982101964333,0.959920596224329,123.66622567176819
55,1.9375691497092153,2.103180930124107,0.48551470588235296,0.45966666666666667,0.4808316430157891,0.45386010199329835,0.9664891434338828,0.9613703755043046,123.77458262443542
56,1.9233073393971312,2.0383121350132827,0.48713235294117646,0.4728888888888889,0.4825296727407028,0.4681880265763454,0.967110106739751,0.9643329279430098,123.90950989723206
57,1.9129027229196884,2.078725389977719,0.49254901960784314,0.46755555555555556,0.4879246258297915,0.45960020961231335,0.9672439516167141,0.9624963768758436,123.57211899757385
58,1.9238672324722887,2.3887582188802408,0.48928921568627454,0.4141111111111111,0.48532189363237827,0.4044251721146546,0.967285007331415,0.9525333936009001,123.75211668014526
59,1.8626909281225765,2.045791205573589,0.5027450980392156,0.48088888888888887,0.49843796444616706,0.4694542013229578,0.9692180143142142,0.9633122710995498,123.68936204910278
60,1.8862808672587077,2.083069830498797,0.49806372549019606,0.47688888888888886,0.49441608938342996,0.4692993344465357,0.968523131209211,0.962375483354715,124.24829030036926
61,1.8375259429333257,2.0053088174644094,0.5057107843137255,0.4836666666666667,0.5018657828857646,0.4760175099381717,0.970405425026958,0.9649241577919807,123.64917206764221
62,1.8272352868435429,2.1755041788655816,0.5114460784313726,0.45444444444444443,0.5080745066419265,0.4489519475933973,0.9706738463382851,0.9588944841231931,124.18064975738525
63,1.8040083091399248,2.18597042433759,0.5151960784313725,0.46055555555555555,0.5113026864792205,0.4583983102281649,0.9716432734965302,0.9592434775070875,123.96763014793396
64,1.7930108404627034,2.184529961423671,0.5175245098039216,0.4637777777777778,0.5139101612680641,0.4588407964017764,0.9721441156102318,0.9595625071818017,123.64489960670471
65,1.78814658277175,1.9904175282370113,0.5175490196078432,0.4931111111111111,0.513802745053563,0.48648993140857266,0.972202383240322,0.9657707118803244,123.56120872497559
66,1.7713544216810488,2.044400158080649,0.5221078431372549,0.4845555555555556,0.5187333964493758,0.4787220514173132,0.9727418144949815,0.9643831550817741,123.46012020111084
67,1.7532859317461649,2.109334647655487,0.527843137254902,0.4752222222222222,0.5247186566481566,0.466595486671194,0.9733197261722856,0.960200867880741,123.74334669113159
68,1.7386716243799996,2.144134855439477,0.5309558823529412,0.46455555555555555,0.5277700050285069,0.4561074849082216,0.9737637226757525,0.9607576073898565,123.50724768638611
69,1.7243364357013329,2.109975925996794,0.5367401960784314,0.4771111111111111,0.5336358091306236,0.47096206168024934,0.97419030475957,0.9608874077372872,124.22474384307861
70,1.7242133850209853,2.0846471955590213,0.5305147058823529,0.4762222222222222,0.5275148095897972,0.46909452685454095,0.974369768274074,0.9630491211028505,124.29960894584656
71,1.6992395762368744,2.0651459140135042,0.5393137254901961,0.479,0.5358358616646901,0.47363966376185956,0.9751745143652079,0.963724430371943,124.01216077804565
72,1.686750035052206,2.1505796579604453,0.541936274509804,0.4708888888888889,0.5391200105492442,0.46515269341787724,0.975623351189026,0.961672935215672,123.94836187362671
73,1.6680624732784197,2.1942538758541676,0.5439705882352941,0.4657777777777778,0.5411226319483214,0.46242677594643394,0.9761368087920778,0.9598541649452179,124.04692673683167
74,1.662643895149231,2.1238341094754265,0.5484068627450981,0.486,0.5452573731914517,0.4787754936938033,0.9763961202810624,0.9627573388958528,123.77276706695557
75,1.6516049669770634,2.0551618401040423,0.5519852941176471,0.5006666666666667,0.5491423708411858,0.4966164833616662,0.9767284574963565,0.9649419427872951,123.80643796920776
76,1.6327282146379059,1.9460720798225268,0.5535049019607843,0.5063333333333333,0.5507170397740346,0.5001931515322714,0.9773137277181273,0.9672027548239186,123.7282202243805
77,1.6219491088624094,2.0549771377803587,0.5586029411764706,0.48577777777777775,0.5558785155016045,0.4836188740398779,0.9775955242453024,0.9646586222609744,123.61267137527466
78,1.6106041322502436,2.0023175947209624,0.5615441176470588,0.5101111111111111,0.5588219660418918,0.50467631417382,0.9780048157344737,0.9658525486696229,123.51865243911743
79,1.598370938207589,2.0608578654045755,0.5641176470588235,0.5028888888888889,0.5615020926775262,0.49869350512590577,0.9782440096841154,0.9662156672044007,123.9358127117157
80,1.596183016019709,2.0520667691602776,0.5613725490196079,0.4925555555555556,0.5585608413622751,0.4902049280536326,0.9785788168011694,0.9646574971192284,123.84897422790527
81,1.5692075362392501,2.093264105472159,0.5713235294117647,0.49677777777777776,0.5690552701374435,0.4896951267552041,0.9793959330920474,0.9646071630030022,123.72723269462585
82,1.568057804855646,1.959136853404079,0.5698774509803921,0.5107777777777778,0.5672829592883711,0.5051898168602823,0.9793034516048238,0.9667722839245498,123.72726035118103
83,1.5532196567105312,2.0868421894438725,0.5740196078431372,0.4931111111111111,0.5718117272598295,0.48529842317270466,0.9797286071775586,0.9630615759399506,123.46177339553833
84,1.5402685703015795,2.016495298832021,0.576421568627451,0.5121111111111111,0.5742250380508852,0.507047990383004,0.9801150743429824,0.9667238997540207,123.85550308227539
85,1.534662830175138,1.973872868304557,0.5762009803921568,0.511,0.5737135143739169,0.5083205152114839,0.9805077971990042,0.9659857709822275,123.65731525421143
86,1.5294035020061567,2.092072417972781,0.5803676470588235,0.4892222222222222,0.5782308192284666,0.4836790190874515,0.9804988000704234,0.9649162844555039,123.51554870605469
87,1.511698473995807,2.070234917579813,0.5842647058823529,0.5001111111111111,0.5819392968974497,0.49220021221289384,0.9809523329201641,0.9651911876981578,123.60686874389648
88,1.4969877777847589,2.1941268718834466,0.5878676470588236,0.48577777777777775,0.585523102376789,0.48534705391455846,0.9814245685161044,0.9624927044514031,123.80419397354126
89,1.4924485953181397,1.9783340145087411,0.5890686274509804,0.5144444444444445,0.5868344166805911,0.5093176388303121,0.9817218019729155,0.9679999011976242,123.77410578727722
90,1.5351173633687636,1.9944259414436123,0.5815196078431373,0.5117777777777778,0.5791687726153643,0.5076072808930734,0.9804027165880188,0.9668004691386161,123.78624391555786
91,1.4719018671091866,1.9946421272788488,0.5911519607843138,0.5141111111111111,0.5887269474529638,0.5105154767503935,0.9821706494785919,0.967096105969121,123.85071396827698
