Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.5911519607843138,0.5141111111111111,0.5887269474529638,0.5105154767503935,0.9821706494785919,0.967096105969121
0.5890686274509804,0.5144444444444445,0.5868344166805911,0.5093176388303121,0.9817218019729155,0.9679999011976242
0.5878676470588236,0.48577777777777775,0.585523102376789,0.48534705391455846,0.9814245685161044,0.9624927044514031
0.5842647058823529,0.5001111111111111,0.5819392968974497,0.49220021221289384,0.9809523329201641,0.9651911876981578
0.5762009803921568,0.511,0.5737135143739169,0.5083205152114839,0.9805077971990042,0.9659857709822275
