Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.9915480490555801,0.9515732967848781,0.9914399337838635,0.9463729007899446,0.9985829970173645,0.9762276744887621
0.9919335265479776,0.9817828793329907,0.991811381553649,0.9815569670032619,0.9982493849828344,0.9909957809937641
0.9910340790657167,0.9766432528125178,0.9908997701398897,0.9766797024462767,0.9980572957831513,0.9910667942384361
0.9912196793398341,0.9846953343612587,0.9911071583015518,0.9846204032963736,0.9980012391728952,0.9928646714961438
0.9905772168525049,0.9841813717092114,0.9904506464790837,0.9838614710866186,0.9978369324630798,0.9929815284707655
