Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.664375,0.4362,0.663390634395162,0.43356512408451564,0.9884050226657918,0.9383918999466018
0.652475,0.4613,0.6513509852641176,0.45937758146144825,0.9874733851010399,0.9481598440495327
0.629125,0.4577,0.6278960151686197,0.45633126136073854,0.9845168914284415,0.9535043398347649
0.63515,0.4624,0.6339254442260747,0.4577529698383874,0.9842382156900823,0.9473340258937395
0.613775,0.4595,0.612316923026685,0.45461709261838185,0.9836442352229152,0.9529153521034642
