Epoch,Train Loss,Val Loss,Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC,Epoch Time
1,0.7716533727076363,0.1712519581545226,0.9057293376925603,0.9557992119239336,0.9032457533716463,0.9538659206074119,0.8762085627463587,0.9578907525946032,69.46085119247437
2,0.22105375929527224,0.12167097863326543,0.9481461388004512,0.9674490320370053,0.9450229342595686,0.9659552137908722,0.9466567644535944,0.9762919373492116,68.59272360801697
3,0.15763408843700064,0.10967863186935548,0.9587681852576274,0.966935069384958,0.9562817996194665,0.9651563147251229,0.9645480786604799,0.9854626043871783,68.80354881286621
4,0.13261185535506162,0.09600518060929693,0.9644361320902874,0.9713323054080293,0.9624505872086557,0.9698976631874012,0.9734809689338165,0.983559838437726,70.11035180091858
5,0.1180846602239191,0.08383017452773604,0.9690761389432206,0.9751584718177145,0.9674869483341516,0.9738483853232205,0.97621716165104,0.9870571358188102,70.95842218399048
6,0.10663730525688085,0.08128797057608184,0.970032694202133,0.9765861458511793,0.9685851413188804,0.9753570971544876,0.9808983338027435,0.9872920542349937,71.89189743995667
7,0.09813913840983386,0.08739710256566097,0.972259897491541,0.9736736908229113,0.9709836271784765,0.9729683894407003,0.9837159749973591,0.9913583911911061,72.42965960502625
8,0.09196721665522925,0.06895474797916891,0.9743728852276459,0.9798983496088173,0.9732644906283544,0.9789461013953048,0.9846808202082675,0.9908045450234191,71.73052763938904
9,0.0859566625688208,0.07856323007480616,0.9754436560398613,0.9778424990006281,0.9744236030717146,0.9771830602534692,0.9865681408044894,0.9911119720174272,70.2619080543518
10,0.07958869657747142,0.06567136712294126,0.9769427351769627,0.9804694192222032,0.9760085195909651,0.9794943430975386,0.9892282577893752,0.9937762087716125,72.58951234817505
11,0.07732778406653076,0.06609535824769197,0.9779849521008523,0.9809833818742505,0.9771188672522945,0.9803375493256002,0.9890717615376212,0.9929620360580579,71.97021079063416
12,0.07203378063822208,0.06222596660470522,0.9792270462430221,0.982296841985038,0.9785262290644123,0.981861080881126,0.9903327117470978,0.994041939616211,71.69289422035217
13,0.0705145323699017,0.055489463009361695,0.9797552931770483,0.9841813717092114,0.9790897878037745,0.9834679066563549,0.9911724144167874,0.9947021943663319,73.14903450012207
14,0.0683381903997397,0.05660348619210337,0.9793698156846509,0.9841242647478727,0.9786954206923437,0.9837332891079825,0.9914925456551582,0.9950368730778187,70.05138158798218
15,0.06615541114739767,0.06329390526252941,0.9813114800908014,0.9833818742504711,0.9807515690502224,0.9832828925449487,0.9926008682413154,0.9953293025035641,69.32734251022339
16,0.061896247496258584,0.05225416658748703,0.9820967120197593,0.9834960881731483,0.9815902486786996,0.9828288766959332,0.9928772888139734,0.9963720163036524,69.24586868286133
17,0.059183181361529176,0.052380217891866275,0.9825107434004826,0.9840671577865342,0.9820001317733218,0.9832598313047402,0.9938610083367413,0.9964585371261299,69.39242792129517
18,0.05783836084314873,0.05126308125229621,0.9828533900603915,0.9842384786705499,0.9823999962611377,0.9836661150598314,0.9941582242293503,0.9964634487245997,70.01561498641968
19,0.05467672242865936,0.05211405919135691,0.9836957297660008,0.9837816229798413,0.9832615466673905,0.9834017554841074,0.9952963639977405,0.996672709910103,70.68168759346008
20,0.05230568613560411,0.05026297373178816,0.9844381308624702,0.9848095482839359,0.9840570627817486,0.9846292857212636,0.9952401342605134,0.9969263732065384,69.25659203529358
21,0.053175531315365294,0.05533705595825513,0.9846665619690761,0.9853806178973217,0.9842455504963101,0.9847276296647085,0.9944167459701486,0.9958219562681826,69.26568031311035
22,0.049422310717291196,0.04896405524655796,0.9849521008523335,0.9863514362400777,0.9845531956734727,0.9859129231035085,0.9956568293177505,0.9968272326808787,68.87910413742065
23,0.04989966281820472,0.0452778349323776,0.9846237311365875,0.9869796128148022,0.9842212489864065,0.9864733736673795,0.9956151924333515,0.996740085206153,68.69974756240845
24,0.046733473915049645,0.04611267641621784,0.9854803477863598,0.9861230083947233,0.9851376740765272,0.9858592591333561,0.9967946489279378,0.9968276072578088,68.55775308609009
25,0.04746349423929207,0.04641733614704062,0.9860228716645489,0.9861801153560619,0.9857171947105444,0.9859766000179317,0.9962254802107383,0.9968082715613971,68.45811700820923
26,0.04500862872993497,0.04496922803841732,0.9864369030452722,0.9877791102735424,0.9861227995765652,0.9874969874704956,0.9966470736220294,0.9974389898316472,68.99151802062988
27,0.044715650846807446,0.04763991102658256,0.9863655183244578,0.9872080406601564,0.9860423012172811,0.9868206396191682,0.9969204398529972,0.996775969876764,68.86762356758118
