Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.972671568627451,0.373,0.9726749093323804,0.3771486294647724,0.9999471306374307,0.9219443176896123
0.9697303921568627,0.39022222222222225,0.969724969798709,0.3948291841104679,0.9999370726317816,0.9304833545410185
0.9646813725490196,0.39011111111111113,0.9646781476468632,0.3927526678645849,0.9999201000838105,0.9303604096982673
0.9642647058823529,0.39766666666666667,0.9642647090402873,0.394761945437914,0.9999194547287686,0.9350914349259425
0.9616176470588236,0.4041111111111111,0.9616078038709371,0.4034459098535051,0.9999020518260988,0.9368061340235583
