Epoch,Train Loss,Val Loss,Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC,Epoch Time
1,4.129746871088066,3.734775550821994,0.07514705882352941,0.12377777777777778,0.06628522215952448,0.09451712948171608,0.7460268564651154,0.8327030475073522,100.34901022911072
2,3.440571560392193,3.348769196381806,0.17259803921568628,0.19166666666666668,0.15745260769628244,0.15882058218986844,0.8612842156150965,0.8832965819964058,100.57503986358643
3,2.9891781101974786,3.06422676600463,0.2572303921568627,0.24811111111111112,0.2431729980070032,0.2359115681497918,0.9058750607911162,0.9096093792722041,101.02148008346558
4,2.615217956468171,2.7241046246907388,0.33365196078431375,0.3258888888888889,0.32148224660662067,0.31544623998817917,0.9323324804224166,0.9275395836018777,100.44845533370972
5,2.2872444944755705,2.700222754732091,0.4017156862745098,0.3277777777777778,0.3922858003426637,0.31765463894009477,0.9508810629648267,0.9344540163302467,100.90617275238037
6,1.9751586872923608,2.7888054627898735,0.4728186274509804,0.338,0.4652064924362695,0.33047471747314305,0.9653503876470703,0.9300822691967353,100.89083170890808
7,1.6206513393626494,2.4771251205011464,0.5538725490196078,0.40155555555555555,0.5487539338400677,0.3935793329835074,0.977724781820366,0.9463758843950352,101.38011431694031
8,1.2464542082244274,2.629905902324839,0.6450490196078431,0.3933333333333333,0.6422626175520563,0.3918248692304994,0.9878286199627583,0.9470211687586287,101.07796430587769
9,0.8566686084924959,2.748883714489903,0.745735294117647,0.4047777777777778,0.7442565384182078,0.41066995836196185,0.9946034454597507,0.9439630651442417,100.87269687652588
10,0.5257193649983873,2.99193888733573,0.8396078431372549,0.41144444444444445,0.8392178592042566,0.4128968465856645,0.9981494778143388,0.9442359390115246,100.8995931148529
11,0.34429097065446423,3.4915636080376644,0.8920833333333333,0.39122222222222225,0.8919475724993443,0.3960086850093897,0.999254482350813,0.9379801715716902,100.92847800254822
12,0.2504441593645834,3.7137254358183407,0.9208088235294117,0.37822222222222224,0.9207750162133017,0.37771429334676104,0.999602072248813,0.9346011242996949,101.15540862083435
13,0.21184947289234282,4.233471103593812,0.9326225490196078,0.362,0.9325772742410097,0.35676305515333373,0.999713944189597,0.9273488282564973,100.91211199760437
14,0.1891098078668994,3.9079092157647963,0.9395098039215686,0.3841111111111111,0.9395077290752479,0.3823112333271521,0.9997702483625944,0.9325614049751602,100.56862235069275
15,0.15530800858329907,3.977487842664651,0.9499019607843138,0.3988888888888889,0.9499009890695767,0.39594499676610057,0.9998454317206192,0.9315219256958116,100.51780700683594
16,0.1523578191859027,3.939138727407929,0.9515931372549019,0.3962222222222222,0.9515879569895347,0.39289418416417143,0.9998502901722053,0.9358985381092222,100.37136745452881
17,0.12200034932397744,4.0015600065812995,0.9616176470588236,0.4041111111111111,0.9616078038709371,0.4034459098535051,0.9999020518260988,0.9368061340235583,100.10702776908875
18,0.12526141632859614,4.061911085818676,0.9592892156862745,0.40155555555555555,0.9592911505268206,0.4026354608936284,0.9998946659286523,0.9359427621598064,100.40509295463562
19,0.10948270276846254,4.279288681686348,0.9646813725490196,0.39011111111111113,0.9646781476468632,0.3927526678645849,0.9999201000838105,0.9303604096982673,100.72519207000732
20,0.10923978799899273,4.197025835091341,0.9642647058823529,0.39766666666666667,0.9642647090402873,0.394761945437914,0.9999194547287686,0.9350914349259425,100.88476085662842
21,0.09440723840914228,4.464883038338194,0.9697303921568627,0.39022222222222225,0.969724969798709,0.3948291841104679,0.9999370726317816,0.9304833545410185,100.3388741016388
22,0.08687772153548019,4.576962315444405,0.972671568627451,0.373,0.9726749093323804,0.3771486294647724,0.9999471306374307,0.9219443176896123,100.5506980419159
