Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.9953171623145782,0.9872080406601564,0.9952818136917173,0.9868825952687951,0.9997543573811715,0.9954838708643237
0.9948888539896921,0.9858374735880304,0.9948473937103249,0.9857500625758459,0.9997072429692382,0.9947128967793422
0.9952172237054381,0.9852664039746445,0.9951890154018493,0.9848896394145552,0.9996968580661905,0.9949906416513429
0.9944890995531317,0.98463822739992,0.994444910217702,0.9842421251539979,0.9996601028902352,0.992705307439282
0.9952886084262524,0.9857232596653532,0.9952555699645941,0.9853935291670995,0.9996425456099137,0.9941418891006076
