Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.97375,0.4206666666666667,0.9737539360947982,0.41922327316992225,0.9999460648949232,0.9412719468564618
0.9697058823529412,0.4167777777777778,0.9697030586536795,0.4190520219780788,0.9999382780749638,0.9384806822872214
0.9671813725490196,0.41788888888888887,0.9671783077892488,0.4142902229328816,0.9999261730070806,0.9387552766102057
0.966421568627451,0.39255555555555555,0.9664224834907593,0.3875509252530116,0.9999143407449396,0.932219317003484
0.9611029411764705,0.4146666666666667,0.9610973666620479,0.4135537501431569,0.999902799497769,0.937847753675435
