Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.849475,0.3548,0.8492713102636786,0.35555512697967817,0.9984380416274949,0.9270830169230667
0.837175,0.3569,0.8369562309117761,0.3551185656904072,0.9981405746571745,0.9260474107843902
0.825,0.3523,0.8246736274017792,0.350994780256085,0.9978475441903213,0.926261417518726
0.813575,0.3415,0.8132210459858968,0.3391383073240541,0.9974677631994413,0.9233305009556684
0.79035,0.3555,0.7898470064874651,0.3562143177790315,0.9968533252149392,0.9288983177772729
