Epoch,Train Loss,Val Loss,Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC,Epoch Time
1,4.147735821151733,3.9799227805653956,0.06605,0.0916,0.054406649213546994,0.06040964218366222,0.7498998890619633,0.784552298316509,23.17844319343567
2,3.871530309677124,3.9658268743259892,0.0951,0.0911,0.08214775049959021,0.0734704689620047,0.7991826812450563,0.7938047978524871,23.11311960220337
3,3.711324129867554,3.6669362958069818,0.120125,0.1255,0.10569650104284962,0.09668325799152674,0.8235057097710857,0.8333285575086927,23.771127700805664
4,3.594735969161987,3.6335904643793775,0.137475,0.1257,0.1232107229387062,0.10037494454787727,0.8396731621102514,0.8448180083383157,23.884135723114014
5,3.475176844406128,3.5281970835035774,0.157575,0.1497,0.14302449579735343,0.12754789921681603,0.8544614858057349,0.856736461551323,23.699756860733032
6,3.3935134677886962,3.445207170620086,0.17335,0.1636,0.1578076234734003,0.13984209752659682,0.8637407918955036,0.8627744953139665,23.03956961631775
7,3.2974013187408446,3.3363081588866605,0.1896,0.1802,0.17355545273485412,0.15799951676556062,0.8743973786236786,0.8760944833583725,23.20920968055725
8,3.169264315414429,3.2228759686658335,0.2114,0.2065,0.1963583437255528,0.18368225833582452,0.887845707186499,0.8861937492113897,23.53938889503479
9,3.0160926975250244,3.085524864257521,0.2439,0.2405,0.2300824941434223,0.22337313320695884,0.9018559483562081,0.8984652808798479,23.223966360092163
10,2.851393299484253,3.016054789731457,0.27615,0.257,0.26391502824581475,0.2421268206089094,0.9151572437449448,0.9057321526748298,23.266164541244507
11,2.696089962768555,2.89066462759759,0.308375,0.2743,0.29760100407734197,0.25993639369298643,0.9262427370148035,0.9150454374759757,23.73682141304016
12,2.555536103820801,2.8284909588516136,0.333875,0.2915,0.32435909144395525,0.27627591498970183,0.9359209749784053,0.9198651091687445,23.418330907821655
13,2.420586919593811,2.711451108288613,0.3621,0.314,0.35376259701391566,0.30698958352778283,0.9440849811562855,0.9277081689861362,23.728510856628418
14,2.296743525314331,2.893753650082145,0.38665,0.2969,0.3788577643690019,0.28565324871649617,0.9511030192704101,0.9182331022502106,23.236036777496338
15,2.1759102666854857,2.741439649253894,0.41515,0.3186,0.4083776475788663,0.31079055833040103,0.9567730707828193,0.9282541178667348,23.17688250541687
16,2.0521385631561277,2.7419010028717623,0.4434,0.3288,0.43755010238587166,0.32182223900636736,0.9625472081418504,0.9289421117000394,23.29648756980896
17,1.9317869348526,2.7144404596583858,0.467825,0.3336,0.462648264219846,0.3328836432458728,0.9677923892032497,0.9329568843763499,23.369575262069702
18,1.81267313079834,2.6633150957192586,0.4957,0.3511,0.49133440980523274,0.3462969028735529,0.9719927052831064,0.935046003456144,23.47690510749817
19,1.6865950777053833,2.733130140669027,0.52565,0.348,0.5214487114190889,0.33995922766857245,0.9764300032289743,0.9333709662120434,23.079686164855957
20,1.5687875244140626,2.7267475811539184,0.554575,0.3577,0.5515149116539078,0.35295749645282337,0.9800226241719989,0.934687182616188,23.886810064315796
21,1.4426303442955017,2.8130401669034533,0.58665,0.3541,0.5838347757309065,0.34859180858523614,0.983471445910643,0.9337146620580712,23.550590991973877
22,1.32662547082901,2.910413828625041,0.614475,0.345,0.6121601004757837,0.3453953836135603,0.9861809334072842,0.9315712223800042,22.99670934677124
23,1.2116831058502198,2.960723632460187,0.6413,0.3434,0.6395056189468286,0.3389718794082378,0.9888411777368148,0.9310035868403562,23.432047128677368
24,1.1016736072540283,3.0360344412979807,0.6734,0.3576,0.6717920101223205,0.3481783045420085,0.9907974876683123,0.9311268874465256,23.755707025527954
25,0.9957650252342224,3.1124565343188633,0.7012,0.353,0.6996510495709141,0.35660024229717935,0.9925680854822795,0.931323802735262,22.97335386276245
26,0.9048184213161469,3.251496204145395,0.727525,0.3528,0.7265755339402779,0.3470260832724969,0.9940073216555024,0.9284054846856276,22.976521730422974
27,0.831028367137909,3.445864785249066,0.744775,0.3396,0.7439214817147302,0.33518516329071535,0.9949775043044378,0.9243205581766027,23.183794498443604
28,0.7274647453784943,3.436147746007154,0.776025,0.355,0.7755163445239387,0.3524198350683199,0.9962277353335628,0.9268043016705544,23.33984923362732
29,0.6701452140808105,3.4529518686282406,0.79035,0.3555,0.7898470064874651,0.3562143177790315,0.9968533252149392,0.9288983177772729,23.06795334815979
30,0.6000503606796265,3.715538468330529,0.813575,0.3415,0.8132210459858968,0.3391383073240541,0.9974677631994413,0.9233305009556684,23.09683394432068
31,0.5571544030666351,3.682004422898505,0.825,0.3523,0.8246736274017792,0.350994780256085,0.9978475441903213,0.926261417518726,22.92450976371765
32,0.5159503842115403,3.7820592123991363,0.837175,0.3569,0.8369562309117761,0.3551185656904072,0.9981405746571745,0.9260474107843902,23.431439876556396
33,0.4758020699262619,3.827040389844566,0.849475,0.3548,0.8492713102636786,0.35555512697967817,0.9984380416274949,0.9270830169230667,23.376026391983032
