Epoch,Train Loss,Val Loss,Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC,Epoch Time
1,3.910809418487549,3.9553544354286925,0.10545,0.1422,0.09416346664450262,0.11750251257912958,0.7948251066024057,0.8415242566408365,24.452345848083496
2,3.265404661178589,3.065025577119961,0.2069,0.242,0.19338396088364507,0.21925809350557451,0.8812274788101524,0.9084856556885242,22.853229761123657
3,2.874298410797119,2.960974284797717,0.2795,0.2712,0.26812461979835533,0.259315694322261,0.9148681472362884,0.918046806897542,22.854132175445557
4,2.5404315502166748,2.625664710998535,0.346525,0.3313,0.33741177582972487,0.31837756459529315,0.937335030237749,0.9360848085470534,23.115524291992188
5,2.293807803153992,2.4859529839959116,0.395475,0.3602,0.38842448745713337,0.3471514918104203,0.9512283533159079,0.9437093440831209,23.62858510017395
6,2.026788866233826,2.4550432817191834,0.451,0.3818,0.4456778156743173,0.36885653529857854,0.9636744740674615,0.9448883604108822,22.91568636894226
7,1.8058963584899903,2.4696442253270727,0.503875,0.3915,0.4994768374732366,0.3800128169261499,0.9720863410146657,0.946594458462464,23.408047199249268
8,1.5560216533660889,2.553747407949654,0.563125,0.4,0.559649472984622,0.39540532813090523,0.9802698518613054,0.9444909303247438,23.54461693763733
9,1.3014313243865967,2.4038824989537524,0.624875,0.418,0.622547923323302,0.41549128919927397,0.9868534398693424,0.9532587260357513,24.274083852767944
10,1.05401544713974,2.664769843125799,0.68955,0.4019,0.6880359833243419,0.3983221596863651,0.9916485329709792,0.9500856749623945,23.924426794052124
11,0.8120835599422455,2.891501356841652,0.752275,0.4005,0.7514381068093616,0.4006641417459014,0.9952513907562307,0.9445022660899428,24.02344250679016
12,0.634837983751297,3.016806988199805,0.80235,0.4054,0.8019172150304306,0.3988985681913479,0.9971524614426316,0.944757353171926,24.19099712371826
13,0.4931400090932846,3.201223832027168,0.8466,0.404,0.8464356655311361,0.4106776285970219,0.9983551239807609,0.9447781934049008,23.74907684326172
14,0.4035652052998543,3.4937191935861187,0.873325,0.3972,0.8732391077352141,0.3864339245836429,0.9988423475340076,0.9390531640101548,23.74730944633484
15,0.35088554728031157,3.4352800132362704,0.89015,0.4106,0.8901047743032503,0.410821657885308,0.9991201402191499,0.9452171291528684,24.041005611419678
16,0.2801144832611084,3.6440431661666577,0.9121,0.4078,0.9120694271732224,0.4092757301861805,0.9994372485163904,0.9423646582538235,23.327675104141235
17,0.24468032165765763,3.734862209125689,0.920725,0.4104,0.9207030239681575,0.40715114716267065,0.9995930876634579,0.9407768040428713,23.636746168136597
18,0.2313442794084549,3.929663034001733,0.925925,0.4091,0.9259049329831885,0.4091198770192293,0.9996137281252092,0.9404114084861351,23.350069999694824
19,0.23790705273747445,3.8947049569172463,0.923475,0.4097,0.9234453925026935,0.4059722349561327,0.9996136070484087,0.9414749858760512,23.866530179977417
20,0.19035031945705413,4.022440690143853,0.93945,0.4097,0.9394361736957321,0.41216911321375044,0.9997396003364605,0.941620117912246,23.318024396896362
21,0.18061275741159916,4.181754566301965,0.94145,0.404,0.9414454001138609,0.4028855423639279,0.9997692304716026,0.938785321278858,23.349435567855835
22,0.1730003866881132,4.198567211248313,0.943975,0.4082,0.9439712071944425,0.4063347440231554,0.9997938876266568,0.9389684631852083,23.46121573448181
23,0.17061183386445045,4.173980002190657,0.94315,0.4089,0.9431459651140381,0.40969993708149416,0.999804217052291,0.9405747751037494,23.716777086257935
24,0.15979588424265384,4.311894066014867,0.9463,0.4025,0.9462927519236238,0.40139873319721275,0.9998202634258989,0.9386249896432455,23.89092493057251
