Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.9463,0.4025,0.9462927519236238,0.40139873319721275,0.9998202634258989,0.9386249896432455
0.94315,0.4089,0.9431459651140381,0.40969993708149416,0.999804217052291,0.9405747751037494
0.943975,0.4082,0.9439712071944425,0.4063347440231554,0.9997938876266568,0.9389684631852083
0.94145,0.404,0.9414454001138609,0.4028855423639279,0.9997692304716026,0.938785321278858
0.93945,0.4097,0.9394361736957321,0.41216911321375044,0.9997396003364605,0.941620117912246
