Epoch,Train Loss,Val Loss,Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC,Epoch Time
1,3.8223831256866454,3.461700021840964,0.11645,0.164,0.10646930202446672,0.1453799747389087,0.8070268792819236,0.8760119441161265,23.955203771591187
2,3.1178662921905516,2.9670539342673723,0.230675,0.2587,0.21837064844330403,0.23863376689151355,0.8952229364313937,0.9146069170488198,23.842905044555664
3,2.7087355625152587,2.755005221457998,0.309575,0.3087,0.29963185482339605,0.2974093612733528,0.9272899543742871,0.9297207122910867,23.735055208206177
4,2.431202021598816,2.4865768684703076,0.366375,0.3576,0.35789990751810746,0.34703209069115726,0.9441286747364519,0.9438466363776956,23.914742469787598
5,2.1640869216918945,2.7445137098336674,0.422775,0.3545,0.4162903556995113,0.34743357916923867,0.9579509852890357,0.9347279332200522,23.857059955596924
6,1.9299423755645753,2.5840022852466364,0.476125,0.3702,0.4712340309840317,0.36135240781510275,0.9677033748139284,0.9416064316960903,23.648818492889404
7,1.7027485231399535,2.358367269206199,0.5261,0.3999,0.521934084865709,0.39163230561277884,0.9760392208099641,0.9505856993627888,23.661006927490234
8,1.473563554096222,2.4740822649305794,0.57995,0.4087,0.5767315466408208,0.40125361394253806,0.9827884194324434,0.9496866716632865,23.295392751693726
9,1.2381743910789489,2.5941068685738142,0.636775,0.4002,0.6345551986893657,0.3950510320792917,0.9883552136007434,0.947971683591851,23.252753496170044
10,1.0135290802955628,2.6460748569221253,0.697125,0.4095,0.6958273372388796,0.404537231509913,0.9925566319620074,0.9489352693977585,23.57467555999756
11,0.8103561447143555,2.792773917981773,0.752325,0.4149,0.7514609931242968,0.41255227681390955,0.9954040968868405,0.9480881302012402,23.687458038330078
12,0.6272928137779236,3.0813829822904744,0.805475,0.4084,0.8049663759279464,0.4075434761464499,0.9972587889589629,0.9447303120921946,23.457396984100342
13,0.487896427822113,3.132374265391356,0.8462,0.4068,0.845914269577057,0.40459404745843236,0.9984014561895037,0.9472799384720635,23.576915979385376
14,0.4076723453998566,3.3328637514904047,0.8692,0.4085,0.8691165973996191,0.40819659721619944,0.9988667691077191,0.9437972638480464,23.2828311920166
15,0.3299578723788261,3.531071690237446,0.893075,0.4025,0.8929568185171264,0.39965886067415857,0.9992742490247444,0.9417403036883317,23.250179052352905
16,0.30710968725681304,3.5882819442992,0.901575,0.4149,0.9015237997620654,0.41398372510160864,0.9993385578326374,0.944212264382951,23.62908387184143
17,0.2799453235626221,3.962924272391447,0.910975,0.388,0.9109444130668722,0.3901230014143283,0.9994144443761929,0.9383667433418698,23.226372718811035
18,0.24097855188846587,3.8365010471101018,0.922125,0.4077,0.9221001141093286,0.4050578541498751,0.9996170278027344,0.9408846286441478,23.382449865341187
19,0.2176738641321659,3.891698545711056,0.93015,0.4164,0.9301502826162429,0.4142797415186132,0.9996669127719536,0.9432508899053882,23.24068307876587
20,0.20332992133498193,4.151942790693538,0.933875,0.4104,0.9338553819007569,0.4069771367500242,0.9997225217991343,0.9412557576673156,23.16090178489685
21,0.2116367213010788,3.9712521149094697,0.931075,0.4145,0.9310551467724109,0.41371778190946507,0.9996947558144315,0.9424823971262893,23.446484565734863
22,0.1794243882894516,4.001419254169343,0.942325,0.4142,0.9423134109227763,0.41417112131654593,0.9997699531149629,0.9424484295240905,23.3924777507782
