Train Acc,Val Acc,Train F1,Val F1,Train AUC,Val AUC
0.942325,0.4142,0.9423134109227763,0.41417112131654593,0.9997699531149629,0.9424484295240905
0.933875,0.4104,0.9338553819007569,0.4069771367500242,0.9997225217991343,0.9412557576673156
0.931075,0.4145,0.9310551467724109,0.41371778190946507,0.9996947558144315,0.9424823971262893
0.93015,0.4164,0.9301502826162429,0.4142797415186132,0.9996669127719536,0.9432508899053882
0.922125,0.4077,0.9221001141093286,0.4050578541498751,0.9996170278027344,0.9408846286441478
